"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: HOWARD"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"NANCY 33",45607,08," ",3622,17186,0,0
"NEAL 23",46999,08," ",19675,112394,0,0
NEDERLANDER,52329,08," ",311780,306465,0,0
NEEDLE,57544,08," ",279815,551449,0,0
"NEEDLE E",61659,08," ",579119,1068064,0,0
"NEEDLE F",61660,08," ",556487,1459193,0,0
"NEEDLE G",61736,08," ",260515,454743,0,0
"NEPTUNE SWD",50155,08," ",0,0,0,0
"NESSIE UNIT A 34-46",50230,08," ",219976,477522,0,0
NEVILL,31707,08," ",0,0,0,0
"NEWCOMER 41",42144,08," ",29475,384488,0,0
"NEWDGE 06-43",51700,08," ",236579,400332,0,0
"NEWSOM 4",44619,08," ",15722,21428,0,0
NEWTON,41341,08," ",0,0,0,0
NEWTON,52768,08," ",9585,67909,0,0
"NEWTON - LONG UNIT",39865,08," ",4924,0,0,0
"NEWTON 10",40017,08," ",20316,152430,0,0
"NEWTON 10",45005,08," ",1402,11203,0,0
"NEWTON 10 SWD",50014,08," ",0,0,0,0
"NEWTON 10 SWD",55595,08," ",0,0,0,0
"NEWTON 13",43816,08," ",17890,204805,0,0
"NEWTON 16",44149,08," ",0,0,0,0
"NEWTON 43",43348,08," ",710,3190,0,0
"NEWTON 43A",51632,08," ",244309,1092231,0,0
"NEWTON 43B",51633,08," ",75655,519996,0,0
"NEWTON 43BK",53557,08," ",236742,765503,0,0
"NEWTON 43C",51634,08," ",144260,282368,0,0
"NEWTON 44",43072,08," ",605,2368,0,0
"NEWTON 5",41510,08," ",16864,81445,0,0
"NEWTON 5",45894,08," ",0,0,0,0
"NEWTON 5F",51084,08," ",203343,433351,0,0
"NEWTON 5G",50972,08," ",196452,456922,0,0
"NEWTON 9 UNIT 1",41384,08," ",1194,5226,0,0
"NEWTON 9A",42169,08," ",3491,19956,0,0
"NEWTON 9B",42827,08," ",2494,10400,0,0
"NEWTON UNIT 06-43",49357,08," ",797037,4083115,0,0
NICHOLS,39497,08," ",20409,153830,0,0
NICHOLS,40586,08," ",8369,40987,0,0
"NICHOLS '23'",43706,08," ",0,0,0,0
"NICHOLS 15",39068,08," ",59506,148967,0,0
"NICHOLS 16",43641,08," ",4111,16041,0,0
"NICHOLS 17",41372,08," ",60302,159124,0,0
"NICHOLS 17",44485,08," ",0,0,0,0
"NICHOLS 21",43070,08," ",4837,29271,0,0
"NICHOLS 50",43014,08," ",4089,15271,0,0
"NICHOLS EAST UNIT",53823,08," ",2630596,11683369,0,0
"NICHOLS WEST B",57134,08," ",207887,452629,0,0
"NICHOLS WEST C",57231,08," ",228979,495726,0,0
"NICHOLS WEST D",56708,08," ",742073,2177229,0,0
"NICHOLS WEST E",56736,08," ",315330,801981,0,0
"NICHOLS WEST F",57221,08," ",357324,735657,0,0
"NICHOLS WEST G",57232,08," ",362175,850765,0,0
"NICHOLS WEST J",57573,08," ",168153,578156,0,0
"NICHOLS, O. B. JR.",27752,08," ",170,0,0,0
"NIRVANA 13-24",65082,08," ",93379,78670,0,0
"NIX 16",41266,08," ",568,1628,0,0
"NIX 16A",42871,08," ",833,2361,0,0
"NIX 9",46170,08," ",5072,8978,0,0
"NIX 9A",44161,08," ",722,31,0,0
NORET-JONES,33608,08," ",350,587,0,0
"NORMA FRAZIER 08E",63637,08," ",222916,336566,0,0
"NORMA FRAZIER 08G",63956,08," ",262562,311147,0,0
"NORRIS 32",39013,08," ",0,0,0,0
"NORTH BIG SPRING BRINE",53104,08," ",0,0,0,0
"NORTHERN 23",45441,08," ",19135,158487,0,0
"NOVA 33",295833,08," 2",0,0,0,0
"NOVA 33",44421,08," ",11092,29973,0,0
"O DANIEL",06216,08," ",3962,0,0,0
"O DANIEL, M. H. -B-",06210,08," ",2465,0,0,0
"O' DANIEL RANCH 3-10 ''A'' UNIT",53965,08," ",961363,1123814,0,0
"O' DANIEL RANCH 46-30 B UNIT",53938,08," ",699128,520662,0,0
"O'BRIEN 5",41151,08," ",0,0,0,0
"O'DANIEL ""36""",35738,08," ",0,0,0,0
"O'DANIEL RANCH",34223,08," ",6918,3373,0,0
"O'DANIEL RANCH ""A""",34178,08," ",1240,101,0,0
"O'DANIEL RANCH ""B""",34517,08," ",0,0,0,0
"O'DANIEL RANCH 28-37 A UNIT",54072,08," ",829022,1294650,0,0
"O'DANIEL RANCH 28-37 B UNIT",56897,08," ",1290801,2065807,0,0
"O'DANIEL RANCH 3-10 B UNIT",60759,08," ",159296,170012,0,0
"O'DANIEL, B. S. -B-",18327,08," ",0,0,0,0
"O'HAGEN B",50509,08," ",1046643,2914698,0,0
ODANIEL,06224,08," ",12046,0,0,0
"ODANIEL -A-",06217,08," ",11266,0,0,0
"ODANIEL -B-",06218,08," ",21704,0,0,0
"ODANIEL, A. E.",06209,08," ",24530,0,0,0
"ODANIEL, M. H.",08423,08," ",33503,0,0,0
"ODANIEL, M. H. -B-",11318,08," ",16382,0,0,0
"ODANIEL, M. H., -B-",06188,08," ",6300,0,0,0
"ODANIEL, O. D.",06192,08," ",17117,0,0,0
"ODYSSEY-BROUGHTON 36",38399,08," ",1137,1113,0,0
"OGRE 47-2 A",48171,08," ",597821,1148706,0,0
"OGRE ICEMAN A",63274,08," ",150062,184963,0,0
"OGRE ICEMAN B",63267,08," ",304283,365674,0,0
"OLD TOM UNIT A 21-28",49305,08," ",481913,4674606,0,0
"OLD TOM UNIT B 21-28",50765,08," ",641946,3525576,0,0
"OLDHAM 38-27 B UNIT",54008,08," ",893530,1271615,0,0
"OLDHAM TRUST 26",47055,08," ",0,0,0,0
"OLDHAM TRUST 27",45575,08," ",213,31,0,0
"OLDHAM TRUST 27",47122,08," ",36,37,0,0
"OLDHAM TRUST 38",47056,08," ",78,273,0,0
"OLDHAM TRUST EAST",51706,08," ",1567295,2852038,0,0
"OLDHAM TRUST SWD",58785,08," ",0,0,0,0
"OLDHAM TRUST WEST",49790,08," ",1784023,4506931,0,0
"OLDHAM TRUST WEST LONG  25-56",59911,08," ",329101,654302,0,0
"OLDHAM TRUST WEST UNIT 25-41",59619,08," ",576824,1028093,0,0
"OLLIE BROWN",45054,08," ",15864,82762,0,0
OLUFSEN,27539,08," ",76,0,0,0
"OLUFSEN -A-",27808,08," ",1848,0,0,0
"OLUFSEN -A-",30544,08," ",0,0,0,0
"OLUFSEN -B-",27976,08," ",0,0,0,0
"OPEN UNIT",47799,08," ",126970,609825,0,0
"OPEN UNIT A2",49947,08," ",107047,192905,0,0
"OPEN UNIT A3",49948,08," ",121403,208906,0,0
"OPEN UNIT A4",55530,08," ",175014,688288,0,0
"OPEN UNIT A5",55531,08," ",368159,1142055,0,0
"OREDIGGER A",54397,08," ",294017,1402975,0,0
"OREDIGGER B",54398,08," ",622170,2731057,0,0
"OREDIGGER C",54395,08," ",265571,1847983,0,0
"OREDIGGER D",52787,08," ",487607,2921829,0,0
"ORIENT 1-12",59297,08," ",681361,636121,0,0
"OTIS, JOHN",41669,08," ",11605,0,0,0
"OTIS, JOHN -A-",41670,08," ",10485,0,0,0
OUTLAW,54369,08," ",0,0,0,0
"OUTLAW N",58405,08," ",0,0,0,0
"OVATION GUITAR SWD",47182,08," ",0,0,0,0
"OVERTON, B.",41245,08," ",277177,4444,0,0
"OVERTON, B.-A-",41246,08," ",9006,329,0,0
OWEN-CHALK,41222,08," ",202320,85280,0,0
"PACER BURTON 13-12",52589,08," ",1700325,3828399,0,0
"PAGE 2981CP",59398,08," ",320187,1138284,0,0
"PAGE 2983CP",59514,08," ",195705,967769,0,0
"PAGE 2985CP",59696,08," ",291461,1035253,0,0
"PAGE 2987CP",59506,08," ",181938,906880,0,0
"PAGE 2989CP",59697,08," ",284006,995391,0,0
"PALM SPRINGS UNIT A",60188,08," ",597921,1458249,0,0
"PALM SPRINGS UNIT B",59935,08," ",737893,2141825,0,0
"PALM SPRINGS UNIT C",60065,08," ",723810,1629491,0,0
"PALM SPRINGS UNIT D",59734,08," ",427404,1175035,0,0
PALOMA,39197,08," ",23632,135028,0,0
PAMPAS,62488,08," ",569001,1372725,0,0
"PAMPAS E",62492,08," ",577909,1460767,0,0
"PAMPAS F",62558,08," ",654764,1283402,0,0
"PAMPAS G",62614,08," ",417592,660016,0,0
"PANTHER EAST UNIT",52619,08," ",1228709,2635962,0,0
"PANTHER WEST A1",60777,08," ",172222,416193,0,0
"PANTHER WEST UNIT",51470,08," ",1044029,2043822,0,0
"PAPAGIORGIO 33-40 B",48828,08," ",381043,1136632,0,0
"PAPAGIORGIO 40-33 A",48161,08," ",126255,56759,0,0
"PAPAGIORGIO LOUISE A",64431,08," ",0,0,0,0
"PAPAGIORGIO LOUISE C",64432,08," ",0,0,0,0
"PAPAGIORGIO THELMA A",64382,08," ",0,0,0,0
"PAPAGIORGIO THELMA B",64377,08," ",0,0,0,0
"PARKS 17",43743,08," ",36309,103913,0,0
"PARKS NS 17-28 01",50501,08," ",162093,372340,0,0
"PARKS NS 17-28 02",50502,08," ",142440,397558,0,0
"PARKS NS 17-28 03",50503,08," ",141094,383365,0,0
"PARKS NS 17-28 04",50515,08," ",141550,447989,0,0
"PARKS NS 17-28 05",50507,08," ",151381,400062,0,0
"PARKS NS 17-28 06",50508,08," ",170312,394619,0,0
"PARRISH 17",44591,08," ",4317,25255,0,0
"PARROT 11",46714,08," ",2110,844,0,0
"PARTEE 33 - 45 B UNIT",57871,08," ",106956,350327,0,0
"PARTEE 33-45  A UNIT",57896,08," ",137231,324785,0,0
"PARTEE 34-46  B UNIT",57786,08," ",210726,482427,0,0
"PARTEE 34-46 A UNIT",56945,08," ",206734,407996,0,0
"PARTEE 44-32  A UNIT",57612,08," ",209689,555440,0,0
"PARTEE 81-128 B UNIT",57662,08," ",241691,503259,0,0
PASADENA,52531,08," ",0,0,0,0
"PASSOW 25-24 (ALLOC-B)",54865,08," ",221467,561684,0,0
"PASSOW 25-24 (ALLOC-C)",54559,08," ",521506,1422696,0,0
"PASSOW 25-24 (ALLOC-D)",54753,08," ",559448,1683272,0,0
PATTERSON,42507,08," ",15334,191719,0,0
"PATTERSON -C-",09269,08," ",0,0,0,0
"PATTERSON A",64077,08," ",12146,162133,0,0
"PATTERSON MOC",09100,08," ",13,0,0,0
"PATTERSON TRUST 22",44011,08," ",53525,252615,0,0
"PATTERSON UNIT",47570,08," ",85960,114423,0,0
"PATTERSON, L. S.",08721,08," ",0,0,0,0
PATTERSON-DUNCAN,08870,08," ",0,0,0,0
PEBBLE,38280,08," ",675,10664,0,0
"PEBBLE BEACH 28",45397,08," ",4258,4946,0,0
PECAN,40128,08," ",25988,188112,0,0
PEERLESS-CHALK,41323,08," ",3210,0,0,0
"PERRY ""3""",41073,08," ",537,1014,0,0
"PETTUS 19",44183,08," ",3862,19513,0,0
"PETTY UNIT 48",40330,08," ",3084,14853,0,0
"PHARAOH 10-15-34-39",59300,08," ",177758,89360,0,0
"PHIL CONNORS",50818,08," ",1380927,2636785,0,0
"PHILLIPS 11",38062,08," ",3311,0,0,0
"PHILLIPS 20",45485,08," ",10590,64773,0,0
"PHILLIPS 5A",50183,08," ",161123,215615,0,0
"PHILLIPS 5B",50153,08," ",176744,257833,0,0
"PHILLIPS 6",42793,08," ",2084,0,0,0
"PHILLIPS 7",38530,08," ",12492,1,0,0
"PHILLIPS 7A",42562,08," ",2510,7862,0,0
"PHILLIPS 8",43741,08," ",1,27,0,0
"PHILLIPS 8A",44247,08," ",3699,13230,0,0
"PHILLIPS 8B",44538,08," ",397,1426,0,0
"PHILLIPS 8C",44539,08," ",3897,11783,0,0
"PHILLIPS TRUST 19",44937,08," ",43099,226170,0,0
"PHILLIPS UNIT",44213,08," ",1759,58,0,0
"PHILLIPS, FRED 19",39259,08," ",322,1194,0,0
"PHILLIPS, HART",41283,08," ",0,0,0,0
"PHILLIPS, ROY D.",30627,08," ",250,0,0,0
"PHILLIPS-HODNETT UNIT",47858,08," ",284489,1012812,0,0
"PHOENIX 16A",56467,08," ",184343,621282,0,0
"PHOENIX 16AA",56606,08," ",233617,325550,0,0
"PHOENIX 16B",56583,08," ",423494,714565,0,0
"PIPELINE SWD",48845,08," ",0,0,0,0
PISTACHE,59413,08," ",857952,2043373,0,0
"PISTACHE E",59414,08," ",469083,1442929,0,0
"PISTACHE F",59415,08," ",605498,2214578,0,0
PLAYA,29732,08," ",0,0,0,0
"PLAYA ""A""",30614,08," ",0,0,0,0
"PLAYA ""B""",30527,08," ",0,0,0,0
"PLAYERS A1",49397,08," ",130537,219295,0,0
"PLAYERS A2",49398,08," ",141107,251328,0,0
"PLAYERS A3",50570,08," ",136109,317526,0,0
"PLAYERS A4",50588,08," ",124558,312619,0,0
"PLAYERS A5",50589,08," ",120109,244104,0,0
"PLAYERS A6",56346,08," ",141198,383329,0,0
"PLAYERS A7",56347,08," ",236234,516307,0,0
"PLAYERS A8",56345,08," ",215790,636760,0,0
"POLTERGEIST GUARDIAN A 12-02",60543,08," ",207724,470968,0,0
"POLTERGEIST GUARDIAN B 12-02",60595,08," ",252164,375588,0,0
"POLTERGEIST GUARDIAN C 12-02",60839,08," ",169738,299804,0,0
"POLTERGEIST UNIT A 11-02",57509,08," ",1016820,1534091,0,0
"POLTERGEIST UNIT B 11-02",58770,08," ",1343964,1512972,0,0
"POLTERGEIST-PIXIE A 11-38",62332,08," ",230443,182454,0,0
"POLTERGEIST-PIXIE B 11-38",62091,08," ",220299,188971,0,0
"PONDEROSA UNIT",47824,08," ",1799552,5751058,0,0
"POSH A1",63443,08," ",203956,239500,0,0
"POSH A2",63442,08," ",385385,371660,0,0
POWELL,47285,08," ",20331,111646,0,0
"POWELL -12-",36199,08," ",5716,86782,0,0
"POWELL -13-",36197,08," ",1337,19332,0,0
"POWELL 13",180318,08," 3R",0,0,60107,99
"POWELL 13",185185,08," 5",0,0,13284,475
"POWELL 13",191176,08," 7",0,0,10828,54
"POWELL 13-2",36392,08," ",48,432,0,0
"POWELL 13-4",36328,08," ",1542,5865,0,0
"POWELL 21",39811,08," ",1584,22650,0,0
"POWELL 24",175885,08," 1",0,0,0,0
"POWELL 24",188069,08," 2",0,0,0,0
"POWELL 24",287249,08," 3",0,0,10217,157
"POWELL 24",36578,08," ",0,0,0,0
"POWELL 24 - 13 A UNIT",57089,08," ",152099,395642,0,0
"POWELL 26",164461,08," 2",0,0,1875,0
"POWELL 26",184714,08," 3",0,0,11533,198
"POWELL 26-14 A UNIT",59021,08," ",160692,214216,0,0
"POWELL 27-15  A UNIT D",57009,08," ",227688,452303,0,0
"POWELL 27-15 B UNIT D",57723,08," ",222717,517922,0,0
"POWELL 28-21 B UNIT",58166,08," ",23859,40203,0,0
"POWELL 36",43944,08," ",10092,12775,0,0
"POWELL 48",48174,08," ",8363,34124,0,0
"POWELL A",42900,08," ",10048,84887,0,0
"POWELL C",290497,08," 1",0,0,15934,383
"POWELL C",290786,08," 2",0,0,28424,386
"POWELL C",43573,08," ",0,14009,0,0
"POWELL RANCH",155656,08," 1",0,0,0,0
"POWELL RANCH",173740,08," 3",0,0,0,0
"POWELL RANCH",187929,08," 6",0,0,44735,253
"POWELL RANCH",290315,08," 2",0,0,16900,226
"POWELL RANCH",290376,08," 2702",0,0,33282,38
"POWELL RANCH",290377,08," 2707",0,0,5268,0
"POWELL RANCH",290399,08," 4",0,0,34720,103
"POWELL RANCH",290405,08," 2703",0,0,30301,286
"POWELL RANCH",36189,08," ",1081,73255,0,0
"POWELL RANCH ""14""",34978,08," ",2100,30717,0,0
"POWELL RANCH ""14"" UNIT",36303,08," ",1957,18870,0,0
"POWELL RANCH ""18""",185181,08," 2",0,0,0,0
"POWELL RANCH ""18""",185313,08," 1",0,0,91112,462
"POWELL RANCH ""24""",172104,08," 1",0,0,26581,383
"POWELL RANCH ""24""",173871,08," 2",0,0,0,0
"POWELL RANCH ""24""",188988,08," 3",0,0,0,0
"POWELL RANCH ""24""",188989,08," 4",0,0,0,0
"POWELL RANCH ""36""",160960,08," 1",0,0,0,0
"POWELL RANCH ""36""",166633,08," 2",0,0,0,0
"POWELL RANCH ""38""",172859,08," 1",0,0,0,0
"POWELL RANCH -38-",36191,08," ",674,30684,0,0
"POWELL SN 36-25 02",51524,08," ",329261,538870,0,0
"POWELL SN 36-25 04",51548,08," ",240706,599013,0,0
"POWELL SN 36-25 06",51549,08," ",455559,888345,0,0
"PRATHER 29",43434,08," ",2920,24554,0,0
"PRATHER 30",43679,08," ",6560,35464,0,0
"PRICE 3",45486,08," ",0,0,0,0
"PRICE 3",54228,08," ",9853,41334,0,0
"PRICE 4",45558,08," ",8490,47704,0,0
"PRICHARD 45",46113,08," ",2971,6870,0,0
"PRICHARD A",49169,08," ",273306,1215165,0,0
"PRICHARD B",48969,08," ",53940,403570,0,0
"PRICHARD C",48960,08," ",135748,871559,0,0
"PRICHARD D",49179,08," ",173201,1286221,0,0
"PRICHARD I",49298,08," ",21213,291115,0,0
"PRICHARD J",48983,08," ",15505,409992,0,0
"PRIMERO 42",44584,08," ",0,0,0,0
"PRIMERO 42",46948,08," ",27455,44320,0,0
"PRIMERO 42",62188,08," ",0,0,0,0
"PRIMERO 42 A",46956,08," ",2798,180,0,0
"PRIMERO 42 B3",46929,08," ",13020,7951,0,0
"PRIMERO 42 C",46927,08," ",5375,0,0,0
"PRIMERO 42 D",46928,08," ",2310,0,0,0
PRIOR,08624,08," ",0,0,0,0
"PRIOR ""A""",36938,08," ",0,0,0,0
"PRISCILLA 23-14",51013,08," ",1961497,5102079,0,0
"PTL 14-11 A UNIT",58782,08," ",153145,62034,0,0
"PTL 14-11 B UNIT",60019,08," ",170896,102816,0,0
"PUCKETT 2-14 A UNIT",57736,08," ",289237,325540,0,0
"PUCKETT 2-14 B UNIT",57707,08," ",697105,493534,0,0
"PUMA 21",45703,08," ",8789,94077,0,0
"QUAHADI 'A'",47145,08," ",97565,174776,0,0
QUINN,27651,08," ",2049,0,0,0
QUINN,28879,08," ",566,0,0,0
QUINN,63902,08," ",0,0,0,0
"QUINN ""14""",40935,08," ",6693,10740,0,0
"QUINN ""15""",41905,08," ",2279,1131,0,0
"QUINN ""16""",38320,08," ",2114,4529,0,0
"QUINN ""21",40029,08," ",2774,18421,0,0
"QUINN ""35""",38091,08," ",0,0,0,0
"QUINN ""8""",35090,08," ",0,0,0,0
"QUINN ""8""",39087,08," ",1324,3052,0,0
"QUINN ""8A""",40084,08," ",8256,5771,0,0
"QUINN ""D""",29384,08," ",3323,0,0,0
"QUINN ""E""",29459,08," ",490,0,0,0
"QUINN '40'",43554,08," ",15157,85548,0,0
"QUINN -A-",28889,08," ",2216,0,0,0
"QUINN -C-",27313,08," ",0,0,0,0
"QUINN -G-",30262,08," ",0,0,0,0
"QUINN -H-",30320,08," ",4523,0,0,0
"QUINN -HH-",31067,08," ",1508,0,0,0
"QUINN 16",35087,08," ",0,0,0,0
"QUINN 17",37985,08," ",1688,1048,0,0
"QUINN 20",58100,08," ",0,0,0,0
"QUINN 21",58825,08," ",0,0,0,0
"QUINN 23",47131,08," ",9020,26138,0,0
"QUINN 34",47286,08," ",8486,23207,0,0
"QUINN 48",44302,08," ",18580,91812,0,0
"QUINN BROOKS 4801 UNIT",47720,08," ",40105,21216,0,0
"QUINN SWD",29645,08," ",0,0,0,0
"QUIRK 41",44970,08," ",14008,130886,0,0
"QUIRK 41",46673,08," ",65405,662205,0,0
"R & S FAMILY TRUST 8",44773,08," ",5169,28683,0,0
"R.M. NOLL",43495,08," ",16793,25145,0,0
"RADIATOR SPRINGS 2740DP",62761,08," ",155730,254520,0,0
"RADIATOR SPRINGS 2742DP",62762,08," ",189156,307173,0,0
"RADIATOR SPRINGS 2744DP",62760,08," ",197469,250650,0,0
"RADIATOR SPRINGS 2746DP",63390,08," ",142572,184873,0,0
"RADIATOR SPRINGS 2780CP",62756,08," ",145732,311843,0,0
"RADIATOR SPRINGS 2782CP",63528,08," ",152082,346853,0,0
"RAIDER 3",44958,08," ",4389,39812,0,0
"RAILSBACK 13",44328,08," ",5632,67685,0,0
"RAMBO 38-47 A",48596,08," ",99653,332559,0,0
"RAMBO 38-47 B",48564,08," ",128634,475288,0,0
"RAVENCLAW 14B",60289,08," ",550438,1094050,0,0
"RAVENCLAW 14C",60612,08," ",429655,1043853,0,0
"RAVENCLAW 14D",60613,08," ",306933,987232,0,0
RAY,37772,08," ",20755,103408,0,0
"RAY 2",43696,08," ",41,172,0,0
"RAY A",41347,08," ",1,20,0,0
"RAY KINSELLA",51476,08," ",1558279,3776697,0,0
"RAY UNIT 23",46989,08," ",8222,46850,0,0
"RAY, DOIS",47439,08," ",0,0,0,0
"RAYMOND EULA 30",43568,08," ",24426,154757,0,0
"RB UNIT",43405,08," ",20955,192402,0,0
READ,02936,08," ",0,0,0,0
"READ -A-",02885,08," ",5120,0,0,0
"READ -B-",02886,08," ",6214,0,0,0
"READ 33",53512,08," ",63705,111845,0,0
"READ 33 SWD",50643,08," ",0,0,0,0
"READ 34",54583,08," ",175961,364316,0,0
"READ 39",46792,08," ",2100,29336,0,0
"READ, C. D.",02888,08," ",8071,0,0,0
"READ, H. N. -D-",45067,08," ",20487,42319,0,0
"READ, H. N. -F-",21312,08," ",557,1101,0,0
"READ, H. N. -F-",45496,08," ",0,0,0,0
"READ, W. R.",19144,08," ",0,0,0,0
"READ, W. R. -A-",02929,08," ",0,0,0,0
"READ, W. R. -B-",02928,08," ",1577,0,0,0
"READ, W. R. -B-",02930,08," ",18919,0,0,0
"READ, W. R. -C-",02924,08," ",0,0,0,0
"READ, WILLARD R.",02933,08," ",0,0,0,0
"REAGAN 7",43707,08," ",33591,194847,0,0
REBEKAH,38586,08," ",7135,2998,0,0
"RED DRAW",35684,08," ",17,0,0,0
"RED HULK UNIT A 40-33",64356,08," ",170238,297418,0,0
"RED HULK UNIT B 40-33",64260,08," ",98191,150995,0,0
"RED OAK",55281,08," ",271649,2027227,0,0
"RED OAK E",55297,08," ",633762,3350213,0,0
"RED OAK F",55725,08," ",267157,1785816,0,0
REDFISH,43435,08," ",18469,138320,0,0
"REED ""C""",42233,08," ",4776,0,0,0
"REED ""D-142""",41268,08," ",11919,0,0,0
"REED -A-",41247,08," ",32518,13876,0,0
"REED -A-",41267,08," ",13162,0,0,0
"REED -B-",41248,08," ",21920,8114,0,0
"REED 1 A",47783,08," ",322395,3014702,0,0
"REED 1 B",51709,08," ",117637,1170710,0,0
"REED 1 C",51703,08," ",96327,631960,0,0
"REED 1 D",51747,08," ",134609,1324619,0,0
"REED 1 E",51704,08," ",112330,479626,0,0
"REED 1 F",52043,08," ",147792,1271197,0,0
"REED 1 G",52361,08," ",156734,917933,0,0
"REED 6",43527,08," ",10,0,0,0
"REED 7",42021,08," ",3111,0,0,0
"REED BROTHERS DE",41054,08," ",86424,0,0,0
"REED, W. N. & L. & R.",41249,08," ",46008,9969,0,0
"REED-MCDONALD 142",45450,08," ",3956,783,0,0
"REED-MCDONALD 152",41260,08," ",1438,212,0,0
"REED. L. R & W. N.",41275,08," ",43034,0,0,0
"REEF -A-",04552,08," ",0,0,0,0
"REID 13",44902,08," ",4595,78827,0,0
"REID 5",47115,08," ",924,3575,0,0
RICHARDSON,44647,08," ",8057,24273,0,0
"RICHARDSON 'B'",45644,08," ",19095,90393,0,0
"RICHARDSON -B-",09129,08," ",242,0,0,0
"RIDDELL 15",40481,08," ",0,0,0,0
"RIDDELL 15",52583,08," ",0,0,0,0
"RIDDLE '19'",44501,08," ",33130,302040,0,0
"RINGENER 19",42613,08," ",8959,115660,0,0
"RINGENER 44",44224,08," ",3501,18460,0,0
"RINGNECK DOVE",38998,08," ",2240,0,0,0
"RINGNECK DOVE",39435,08," ",0,0,0,0
"RIPLEY 10-2 A",47939,08," ",551762,650145,0,0
"RISING SUN 40-33",50339,08," ",188541,373871,0,0
"RISING SUN 6-7",59948,08," ",663513,681452,0,0
"RISING SUN B",59331,08," ",171389,386965,0,0
"RISING SUN C",59270,08," ",368014,600960,0,0
"RISING SUN D",58646,08," ",301761,452380,0,0
"RITA 42",46384,08," ",1936,4308,0,0
"RIVERRUN NORTH 16C",53279,08," ",223258,425156,0,0
"RIVERRUN NORTH 16D",53280,08," ",203860,346868,0,0
"RIVERRUN SOUTH 16B",54466,08," ",345895,423175,0,0
"RIVERRUN SOUTH 16C",54379,08," ",252957,404109,0,0
"RIVERRUN SOUTH 16D",54324,08," ",381841,671314,0,0
ROB,41058,08," ",7257,0,0,0
ROBB,39381,08," ",11328,336,0,0
ROBB,42689,08," ",6146,28938,0,0
"ROBB 13",46029,08," ",53892,100991,0,0
"ROBB 25",43613,08," ",12253,40688,0,0
"ROBB UNIT 24",45398,08," ",43667,86615,0,0
"ROBB WALTER UNIT",47664,08," ",292688,453133,0,0
"ROBERT AND THE CRUSADERS 23-24 A",59036,08," ",394434,1834552,0,0
"ROBERT AND THE CRUSADERS 23-24 B",59034,08," ",687817,2682389,0,0
"ROBERT AND THE CRUSADERS 23-24 C",59037,08," ",365658,2229787,0,0
"ROBERT AND THE CRUSADERS 23-24 D",59035,08," ",544951,3393980,0,0
"ROBERT AND THE CRUSADERS 23-24 E",59038,08," ",592252,2052221,0,0
"ROBERTS -C-",47941,08," ",8156,0,0,0
"ROBERTS, DORA",41261,08," ",296451,10890,0,0
"ROBERTS, DORA",41282,08," ",422161,511,0,0
"ROBERTS, DORA",46922,08," ",115006,0,0,0
"ROBERTS, DORA",48126,08," ",80,0,0,0
"ROBERTS, DORA -A-",41061,08," ",106863,120,0,0
"ROBERTS, DORA -A-&-B-",41310,08," ",92,0,0,0
"ROBERTS, DORA -B-(SOUTHLAND)",41315,08," ",44,0,0,0
"ROBERTS, DORA -BDE-",41064,08," ",390267,639,0,0
"ROBERTS, DORA YATES WATERFLOOD",46925,08," ",3976,0,0,0
"ROBERTS, DORA, -D-",20151,08," ",0,0,0,0
"ROBERTS, DORA, -E-",48148,08," ",16967,24,0,0
"ROBERTS, W. T.",33286,08," ",1754,5,0,0
"ROBERTS, W. T.",34140,08," ",0,0,0,0
ROBERTSON,36200,08," ",4369,56632,0,0
"ROBINSON 07-06 A",62004,08," ",57731,207326,0,0
"ROBINSON 07-06 B",61988,08," ",152183,249725,0,0
"ROBINSON 07-06 C",61989,08," ",78387,216745,0,0
"ROBINSON 07-06 D",65325,08," ",17349,11652,0,0
"ROBINSON 07-06 E",65308,08," ",15155,8382,0,0
"ROBINSON 12",44922,08," ",109069,1285774,0,0
"ROBINSON 6",50268,08," ",0,0,0,0
"ROBINSON 7-6 1LS",55470,08," ",406362,552750,0,0
"ROBINSON 7-6 1WA",55537,08," ",373412,525135,0,0
"ROCK SPRINGS 0940DP",62364,08," ",230694,351558,0,0
"ROCK SPRINGS 0980CP",62342,08," ",209890,383305,0,0
"ROCK SPRINGS 2941DP",62142,08," ",160714,350027,0,0
"ROCK SPRINGS 2943DP",62141,08," ",155361,150135,0,0
"ROCK SPRINGS 2981CP",62126,08," ",159414,300051,0,0
"ROCK SPRINGS 2983CP",62090,08," ",170028,313301,0,0
"ROCKET 3527SP",58697,08," ",285503,651714,0,0
"ROCKET 3529SP",58696,08," ",206217,459944,0,0
"ROCKET 3537LP",58743,08," ",354331,916519,0,0
"ROCKET 3539LP",58745,08," ",332366,1165386,0,0
"ROCKET 3547DP",58841,08," ",426154,1533377,0,0
"ROCKET 3549DP",58797,08," ",438922,1418177,0,0
"ROCKET 3555AP",58748,08," ",329779,1153168,0,0
"ROCKET 3557AP",58842,08," ",289411,785302,0,0
"ROCKET 3567BP",58749,08," ",187428,1056072,0,0
"ROCKET 3569BP",58880,08," ",168003,1004104,0,0
