"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: LOVING"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"PECOS STATE 46",282460,08," 5H",0,0,1415055,124613
"PECOS STATE 46",286309,08," 3H",0,0,272913,76101
"PECOS STATE 46",286310,08," 4H",0,0,218563,47321
"PECOS STATE 46",286876,08," 6H",0,0,1353505,135247
"PELICAN UNIT",289127,08," S106H",0,0,21099,9895
"PELICAN UNIT",48094,08," ",0,0,0,0
"PELICAN UNIT",50112,08," ",229512,452165,0,0
"PERMIT 76-44 LOV UNIT",57522,08," ",5498962,10942941,0,0
"PILLARD SWD",51823,08," ",0,0,0,0
"PINCUSHION 14",51309,08," ",0,0,0,0
"PIRANHA 56",42742,08," ",0,0,0,0
"PISTOL 21801",288645,08," 3H",0,0,1454089,302276
"PISTOL 21801",288684,08," 1H",0,0,1825618,457247
"PISTOL 21801",288800,08," 4H",0,0,1392474,328659
"PISTOL 21801 SWD",54349,08," ",0,0,0,0
"PISTOL 24",49134,08," ",0,0,0,0
"PISTOL 24-10 E",51833,08," ",119258,604043,0,0
"PISTOL 24-20",46474,08," ",244162,313356,0,0
"PISTOL 24-24",49428,08," ",147827,235833,0,0
"PISTOL 24-9",47063,08," ",49763,168483,0,0
"PISTOL 25-7",47545,08," ",75147,92846,0,0
"PISTOL 25-8",46913,08," ",108022,140366,0,0
"PISTOL 25-8",49297,08," ",390,65,0,0
"PISTOL 25-9",49173,08," ",160774,202731,0,0
"PISTOL 25-9E",49175,08," ",101306,91506,0,0
"PISTOL PETE 21-56-1",283901,08," 2H",0,0,0,0
"PISTOL PETE 21-56-1",295358,08," 412H",0,0,871695,203975
"PLANTAIN STATE UNIT 94",295338,08," 2H",0,0,2350338,168615
"PLANTAIN STATE UNIT 94",295531,08," 1H",0,0,2607235,388421
"PLANTAIN STATE UNIT 94",295566,08," 3H",0,0,2368930,110420
POLAR,39801,08," ",113240,214963,0,0
"POLARIS 7",292385,08," 712H",0,0,747832,270221
"POLARIS 7",292656,08," 731H",0,0,1155848,349517
"POLARIS 7",292659,08," 732H",0,0,782009,256401
"POLARIS 7",56466,08," ",2288516,5934966,0,0
"POPLAR 55-1-24 UNIT",284856,08," 1H",0,0,1834293,546907
"POPLAR 55-1-24 UNIT",286441,08," 2H",0,0,1512952,419603
"POPLAR 55-1-24 UNIT",290006,08," 5H",0,0,2822169,674415
"POPLAR 55-1-24 UNIT",290064,08," 4H",0,0,2144504,585078
"POSEIDON SWD",60931,08," ",0,0,0,0
POTEET-JOHNSON,14939,08," ",5888,0,0,0
"POTOMAC 29-2 UNIT",54863,08," ",3634142,5814878,0,0
"POWDER KEG A",63735,08," ",248253,399856,0,0
"POWDER KEG B",63736,08," ",266044,361355,0,0
"POWDER KEG C",63917,08," ",237958,395421,0,0
"POWDER KEG D",64082,08," ",253059,357195,0,0
"POWDER KEG E",63929,08," ",169436,249035,0,0
"POWDER KEG F",63870,08," ",178182,230965,0,0
"PRICELESS C26-1 UNIT C",54362,08," ",571854,780369,0,0
"PRICELESS C26-1 UNIT C",54617,08," ",2358202,3893438,0,0
"PRICELESS C26-1 UNIT D",48662,08," ",1975738,2869727,0,0
"PRIMETIME 28-22",49345,08," ",146075,267913,0,0
PUNGI,62258,08," ",0,0,0,0
"PYTHON 54-1-37-48 A",60175,08," ",0,0,0,0
"PYTHON 54-1-37-48 C",60098,08," ",455785,1280287,0,0
"PYTHON 54-1-37-48 D",60176,08," ",454118,1643810,0,0
"PYTHON 54-1-37-48 E",60100,08," ",461629,1487101,0,0
"PYTHON 54-1-37-48 F",60099,08," ",601926,1443696,0,0
"PYTHON 54-1-37-48 G",296310,08," 72HA",0,0,995067,199895
"PYTHON 54-1-37-48 H",296279,08," 73HA",0,0,965370,161694
"PYTHON 54-1-37-48 I",60192,08," ",173161,1517646,0,0
"PYTHON 54-1-37-48 UNIT",58356,08," ",5152617,13397458,0,0
"QUANAH PARKER A UNIT",46729,08," ",1326092,2558196,0,0
"QUANAH PARKER B UNIT",52622,08," ",378741,741457,0,0
"QUEEN ROBYN E2E2 L",60043,08," ",456922,817064,0,0
"QUEEN ROBYN E2E2 N",60030,08," ",1093848,1657179,0,0
"QUEEN ROBYN E2E2 X",61291,08," ",200623,1425268,0,0
"QUEEN ROBYN E2E2 Z",61290,08," ",296181,572239,0,0
"QUEEN ROBYN E2W2 B",60045,08," ",295397,543892,0,0
"QUEEN ROBYN E2W2 E",60042,08," ",619547,1233529,0,0
"QUEEN ROBYN E2W2 F",60047,08," ",311119,664188,0,0
"QUEEN ROBYN E2W2 R",61243,08," ",256272,1789256,0,0
"QUEEN ROBYN E2W2 S",61409,08," ",166342,875479,0,0
"QUEEN ROBYN E2W2 T",61272,08," ",343078,1011795,0,0
"QUEEN ROBYN W2E2 H",60046,08," ",384509,717915,0,0
"QUEEN ROBYN W2E2 K",60051,08," ",1087528,2054960,0,0
"QUEEN ROBYN W2E2 U",61384,08," ",281146,1393171,0,0
"QUEEN ROBYN W2E2 W",61274,08," ",399615,1138803,0,0
"QUEEN ROBYN W2W2 A",60041,08," ",307712,591340,0,0
"QUEEN ROBYN W2W2 C",60040,08," ",415490,668085,0,0
"QUEEN ROBYN W2W2 D",60054,08," ",485292,868466,0,0
"QUEEN ROBYN W2W2 O",61408,08," ",234638,1850154,0,0
"QUEEN ROBYN W2W2 Q",61242,08," ",498336,733106,0,0
"QUICK SILVER 55-1-18-19 A",297949,08," 12H",0,0,1291725,292224
"QUICK SILVER 55-1-18-19 B",297950,08," 21H",0,0,1342325,248432
"QUICK SILVER 55-1-18-19 C",297957,08," 13H",0,0,2165798,424395
"QUICK SILVER 55-1-7 UNIT",284789,08," 1H",0,0,1427681,277768
"QUINN ""37""",36643,08," ",792,0,0,0
"QUINN 37",48748,08," ",56334,60039,0,0
"QUINN 37-36-29G",58411,08," ",306156,391285,0,0
"QUINN 37-36-29H",58412,08," ",361984,491929,0,0
"QUINN 37-36-29I",58413,08," ",252634,309394,0,0
"QUINN 37-36-29J",62869,08," ",226999,258123,0,0
"QUINN 37-36-29K",62903,08," ",166465,185671,0,0
"QUINN 37-36-29L",62843,08," ",211380,232181,0,0
"QUINN 37-36-29M",62841,08," ",209866,227003,0,0
"QUINN 37-36-29N",62892,08," ",182482,190411,0,0
"QUINN 37-36-29O",62842,08," ",128412,136260,0,0
"QUINN 37-36A",50571,08," ",322095,613777,0,0
"QUINN 37-36B",50572,08," ",282530,510276,0,0
"QUINN 37-36C",50574,08," ",474711,822333,0,0
"QUINN 37-36D",50399,08," ",183327,356594,0,0
"QUINN 37-36E",50573,08," ",288546,485156,0,0
"QUINN 37-36F",284032,08," 8H",0,0,424884,261972
"QUINN, B. E.",114523,08," 3",0,0,118613,0
"RAINBOW STATE",204729,08," 4",0,0,0,0
"RAINBOW STATE",205027,08," 1",0,0,0,0
"RAINBOW STATE 33-70",42303,08," ",79488,192123,0,0
"RAINIER 55-1-28 UNIT",284404,08," 1H",0,0,1250337,322676
"RAMBLIN MAN SWD",59241,08," ",0,0,0,0
"RAMSEY, CARTER",19332,08," ",0,0,0,0
"RAMSLAND 1-61 LOV",42141,08," ",294557,641144,0,0
"RATTLER 54-2-1-12 UNIT",64036,08," ",2608371,4320035,0,0
"RAYBANK 1-44",41589,08," ",365156,711327,0,0
"RAYBANK 1-44",48380,08," ",4114,6818,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",134178,240411,0,0
"RAYMORE 1-46 STATE UNIT 4",50981,08," ",181713,547381,0,0
"RAYMORE 1-46 UNIT",42568,08," ",79083,128568,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",59048,211280,0,0
"RAYMORE 1-48 UNIT",49437,08," ",520748,1421746,0,0
"RAYMORE 1-49",51120,08," ",0,0,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,1206159,82414
"RAYMORE 57-T1-24",47625,08," ",117185,192469,0,0
"RAZORBACK UNIT NW 33-77",48470,08," ",146904,3295874,0,0
"RAZORBACK UNIT SE 33-77",48366,08," ",64906,1134201,0,0
"RED BLUFF",51788,08," ",0,0,0,0
"RED BLUFF ""12""",096751,08," 3",0,0,14224,50
"RED BLUFF ""2""",118145,08," 1",0,0,0,0
"RED BLUFF ""APACHE 9""",37287,08," ",3489,0,0,0
"RED BLUFF 1",110022,08," 1",0,0,828268,17254
"RED BLUFF 1",47123,08," ",33099,117912,0,0
"RED BLUFF 1 UNIT",45707,08," ",59471,139967,0,0
"RED BLUFF 13",103978,08," 1",0,0,0,0
"RED BLUFF 13",283480,08," 9H",0,0,492545,77572
"RED BLUFF 13",283486,08," 8H",0,0,740738,82673
"RED BLUFF 13",283493,08," 10H",0,0,398125,50603
"RED BLUFF 13",283519,08," 11H",0,0,336996,71478
"RED BLUFF 13",283735,08," 7H",0,0,497100,106632
"RED BLUFF 13",283736,08," 13H",0,0,752404,98635
"RED BLUFF 13",283937,08," 12H",0,0,774303,78131
"RED BLUFF 13",285586,08," 3H",0,0,1394777,171382
"RED BLUFF 13",285638,08," 3SL",0,0,0,0
"RED BLUFF 13",286303,08," 5H",0,0,168527,45597
"RED BLUFF 13-24A-57-1",299528,08," 331H",0,0,655182,143844
"RED BLUFF 13-24B-57-1",63555,08," ",259657,704502,0,0
"RED BLUFF 13-24C-57-1",299535,08," 332H",0,0,710196,142451
"RED BLUFF 13-24D-57-1",63556,08," ",223636,814104,0,0
"RED BLUFF 13-24E-57-1",299682,08," 333H",0,0,591149,125784
"RED BLUFF 13-24F-57-1",63557,08," ",208469,783501,0,0
"RED BLUFF 13-24G-57-1",299836,08," 334H",0,0,556843,121495
"RED BLUFF 13-24H-57-1",63558,08," ",209559,725035,0,0
"RED BLUFF 13-24I-57-1",299539,08," 335H",0,0,582704,130646
"RED BLUFF 1N",43703,08," ",0,0,0,0
"RED BLUFF 1S",282519,08," 4",0,0,0,0
"RED BLUFF 57-T1-1X12",293448,08," H301AP",0,0,1633812,214399
"RED BLUFF 57-T1-1X12",293449,08," W101BO",0,0,2453951,448279
"RED BLUFF 57-T1-1X12",293451,08," W102BO",0,0,2036797,408150
"RED BLUFF 57-T1-1X12",293452,08," B201AP",0,0,1808373,303823
"RED BLUFF 57-T1-1X12",293453,08," H302AP",0,0,1709093,280677
"RED BLUFF 57-T1-1X12",293454,08," W102AP",0,0,1846690,367634
"RED BLUFF 57-T1-1X12",293478,08," H301BO",0,0,1907542,371061
"RED BLUFF 57-T1-1X12",293491,08," B201BO",0,0,2104089,471946
"RED BLUFF 57-T1-1X12",293509,08," W101AP",0,0,1704960,224570
"RED BLUFF 57-T1-1X12",295547,08," W101CN",0,0,2085111,395435
"RED BLUFF 57-T1-1X12",295548,08," W101DM",0,0,1961386,398214
"RED BLUFF 57-T1-1X12",295568,08," B201CN",0,0,1472667,330562
"RED BLUFF 57-T1-1X12",295569,08," H301DM",0,0,1373654,302936
"RED BLUFF 57-T1-1X12",295570,08," H302DM",0,0,1452751,278599
"RED BLUFF 57-T1-1X12",295637,08," W102CN",0,0,1719048,356617
"RED BLUFF 57-T1-1X12",295692,08," B201DM",0,0,1107042,313642
"RED BLUFF 57-T1-1X12",295697,08," W102DM",0,0,1732056,385835
"RED BLUFF 57-T1-1X12",295700,08," H301CN",0,0,1276490,228619
"RED BLUFF 7",286305,08," 1H",0,0,310411,52702
"RED BLUFF 8",43197,08," ",0,0,0,0
"RED BLUFF DEEP",275629,08," 1D",0,0,0,0
"RED BULL 1-72",42635,08," ",0,0,0,0
"RED BULL 1-72",43524,08," ",59535,284028,0,0
"RED LAKE",37885,08," ",39687,80341,0,0
"RED RAIDER 33 NW",62485,08," ",0,0,0,0
"RED RYDER UNIT",65039,08," ",357132,582971,0,0
"REDBUD 55-1-12 UNIT",288164,08," 1H",0,0,701901,240280
"REDBUD 55-1-12 UNIT",290379,08," 2HR",0,0,1390071,295579
"REDBUD 55-1-12 UNIT",291246,08," 3HR",0,0,1567143,373778
"REDBUD 55-1-12 UNIT",291493,08," 4H",0,0,1982906,417530
"REDBUD 55-1-12 UNIT",48778,08," ",0,0,0,0
"REDHEAD 76 9-1",59086,08," ",0,0,0,0
"REED 24 UNIT",50429,08," ",1381773,2596593,0,0
"REED ESTATE ""27""",36406,08," ",0,0,0,0
"REED ESTATE 27",45254,08," ",0,0,0,0
"REED TRUST 55-1-22 LOV",44171,08," ",0,0,0,0
"REED TRUST 55-1-26",276049,08," 9HS",0,0,0,0
"REED TRUST 55-1-26",276059,08," 6HS",0,0,0,0
"REED TRUST 55-1-26",276544,08," 1HS",0,0,0,0
"REED TRUST 55-1-26",277207,08," 4HS",0,0,17,15
"REED TRUST 55-1-46",290565,08," 1H",0,0,414626,143918
"REED TRUST 55-1-46",46342,08," ",0,0,0,0
"REED, M. H. -14-",38222,08," ",0,0,0,0
"REED, M. H. ESTATE ""27""",107967,08," 1",0,0,18583,0
REGAN-MCELVAIN,07994,08," ",0,0,0,0
REGAN-MCELVAIN,163201,08," 17",0,0,152,0
REGAN-MCELVAIN,43523,08," ",42612,120745,0,0
REGAN-MCELVAIN,44088,08," ",0,0,0,0
"REN STATE 13",50881,08," ",124350,137253,0,0
"REN STATE 13-14A",290551,08," 433H",0,0,0,0
"REN STATE 13-14A",56010,08," ",389089,645626,0,0
"REN STATE 13-14B",57288,08," ",462641,847994,0,0
"REN STATE 13-14C",57289,08," ",387753,787402,0,0
"REN STATE 13-14D",57340,08," ",410638,678808,0,0
"REN STATE 13-14E",63150,08," ",191627,772622,0,0
"REN STATE 13-14F",62848,08," ",164692,688243,0,0
"REN STATE 13-14G",63046,08," ",130665,530537,0,0
"REN STATE 13-14I",63326,08," ",124535,465452,0,0
"REN STATE 13-14J",63327,08," ",113757,414789,0,0
"REO SPEEDWAGON SWD",61484,08," ",0,0,0,0
"REVEILLE STATE UNIT 66-68-74",54193,08," ",531882,4255612,0,0
"REVENTADOR 29-27 UNIT",52761,08," ",1689899,2709969,0,0
"REVOLVER 7507 E",51640,08," ",485016,900926,0,0
"REVOLVER A UNIT",53144,08," ",601206,972806,0,0
"REVOLVER C UNIT",51816,08," ",951066,1153884,0,0
"REVOLVER C UNIT",57272,08," ",415121,1315058,0,0
"RICHMOND 34-1",33186,08," ",952,0,0,0
"RICOCHET 29-40 UNIT",47897,08," ",588764,1063818,0,0
"RIFLE 21801",287192,08," 2H",0,0,1004875,192457
"RIFLE 21801",287267,08," 3H",0,0,1063049,201781
"RIFLE 21801",52289,08," ",98976,443363,0,0
"RINGO SWD",64921,08," ",0,0,0,0
"RIO PECOS",42292,08," ",0,0,0,0
"RIPPIN WRANGLER C26-19",47908,08," ",1006972,2011327,0,0
RITCHEY,39157,08," ",0,0,0,0
"RIVER JACK 1-53",43476,08," ",17719,29931,0,0
"RIVERBOAT UNIT 33-71",50045,08," ",309572,2221685,0,0
"ROAN 53-2 LOV UNIT",287546,08," 2001H",0,0,155023,47277
"ROAN 53-2 LOV UNIT",45429,08," ",3302385,7900298,0,0
"ROBINSON 5",277586,08," 2H",0,0,61578,3286
"ROBINSON 5",278861,08," 1H",0,0,88249,4339
"ROBINSON 5",286304,08," 6H",0,0,475520,91533
"ROBINSON 5",286686,08," 7H",0,0,406595,88530
"ROBINSON 5",43486,08," ",83174,141326,0,0
"ROCAZOLLER STATE 54-1-12 LOV",277384,08," 1H",0,0,57586,29597
"ROCAZOLLER STATE 54-1-12 LOV",47561,08," ",1180861,3364074,0,0
"ROCKDALE STATE 35-28",49731,08," ",86819,149886,0,0
"ROCKET 8",293398,08," 421H",0,0,226827,94735
"ROCKET 8",51670,08," ",370,0,0,0
"ROOSTERFISH 53-2-43 LOV UNIT",287567,08," 4301H",0,0,155171,89501
"ROOSTERFISH 53-2-43 LOV UNIT",287725,08," 1H",0,0,1219762,455068
"ROOSTERFISH 53-2-43 LOV UNIT",287734,08," 3101H",0,0,206848,86140
"ROOSTERFISH 53-2-43 LOV UNIT",46891,08," ",2929746,8777951,0,0
"ROOSTERFISH 53-2-43 LOV UNIT",55366,08," ",0,0,0,0
"ROSS 55-2-46",274853,08," 1H",0,0,0,0
"ROSS 55-2-46",287543,08," 2H",0,0,717325,178971
"ROSS 55-2-46",47767,08," ",0,0,0,0
"ROSS SWD",53275,08," ",0,0,0,0
"ROSS SWD",56168,08," ",0,0,0,0
"RUDD DRAW 26-18",44999,08," ",0,0,0,0
"RUDD DRAW 26-18",47459,08," ",759682,1492598,0,0
"RUDD DRAW 26-18",48468,08," ",43336,72259,0,0
"RUDD DRAW 26-2",291084,08," 8H",0,0,276322,204075
"RUDD DRAW 26-2",47574,08," ",285177,468180,0,0
"RUDD DRAW 26-2",50542,08," ",72278,141242,0,0
"RUDD DRAW 26-21",48682,08," ",694499,1381374,0,0
"RUDD DRAW 26-3",46389,08," ",553578,1138720,0,0
"RUDD DRAW 29-3",290657,08," 10H",0,0,502746,161396
"RUDD DRAW 29-3",46941,08," ",1733210,4023436,0,0
"RUDD DRAW 75-10",45116,08," ",2767,2632,0,0
"RUDD DRAW 75-10",47931,08," ",80050,119897,0,0
"RUDD DRAW B",55417,08," ",499349,965703,0,0
"RUDD DRAW C",56893,08," ",468344,1223431,0,0
"RUDD DRAW C26-21",50260,08," ",142864,355565,0,0
"RUDD DRAW D",59932,08," ",365080,745959,0,0
"RUDD DRAW E",59962,08," ",309134,673428,0,0
"RUDD DRAW F",62385,08," ",254610,505401,0,0
"RUDD DRAW G",62396,08," ",273244,502693,0,0
"RUDD DRAW H",63497,08," ",247917,904247,0,0
RUSSELL,31819,08," ",0,0,0,0
"RUSSELL, F D",290942,08," 1H",0,0,61265,16246
"RUSSELL, F D",45933,08," ",70155,207272,0,0
"RUSSELL, F. D.",248312,08," 2",0,0,146010,0
"RUSSELL, F. D. UNIT",060696,08," 1",0,0,0,0
"RUSSELL, L. B., ETAL",07963,08," ",1861,0,0,0
"RUSSELL, P. D. ETAL -A-",08355,08," ",0,0,0,0
"RUSTLER A UNIT",49031,08," ",515526,881779,0,0
"RUSTLER B UNIT",50479,08," ",641858,1145831,0,0
"RUSTLER C UNIT",50510,08," ",530268,1222393,0,0
"RUSTLER D UNIT",51766,08," ",758783,1543244,0,0
"SABLE 53-2-9 LOV E UNIT",53246,08," ",2613595,4141377,0,0
"SABLE 53-2-9 LOV W UNIT",49309,08," ",1381293,4294974,0,0
"SAGUARO 1",51970,08," ",0,0,0,0
SALISBURY,20218,08," ",0,0,0,0
"SALISBURY 33-71",43136,08," ",159554,918875,0,0
"SALISBURY 71",42748,08," ",0,0,0,0
"SAN ANTONIO 76 2734",52833,08," ",3326783,7350614,0,0
"SAN ANTONIO 76 2734 TG",61470,08," ",2420775,6027415,0,0
"SAN ANTONIO 76-34",45544,08," ",0,0,0,0
"SAN ANTONIO 76-34",48062,08," ",0,0,0,0
"SAN BERNARD 55-2-9 LOV",50645,08," ",0,0,0,0
"SAN GABRIEL 55-2-9",50646,08," ",0,0,0,0
"SAN QUENTIN 76 2932",53894,08," ",4378694,11110007,0,0
"SAN QUENTIN 76 2932 TG",61795,08," ",2154506,4842382,0,0
"SAN SABA 53-2-45 LOV",52196,08," ",0,0,0,0
"SAN SABA 76 2932",55104,08," ",3385222,7104198,0,0
"SAN SABA 76 2932 TG",61893,08," ",1889969,5151665,0,0
"SANDBAR 54-2-13",47060,08," ",190936,599080,0,0
"SANDBAR 54-2-25",254888,08," 1",0,0,0,0
"SANDBAR 54-2-27 LOV",287564,08," 1H",0,0,254960,76861
"SANDBAR 54-2-27 LOV",47338,08," ",0,0,0,0
"SANDBAR 54-2-39",244117,08," 1",0,0,0,0
"SANTA BARBARA 76-27",46530,08," ",0,0,0,0
"SANTA FE ANDOVER",38266,08," ",321,16470,0,0
"SASSAFRAS 55-1-24 UNIT",283753,08," 1H",0,0,1529557,464652
"SASSAFRAS 55-1-24 UNIT",285557,08," 2H",0,0,1145588,357056
"SASSAFRAS 55-1-24 UNIT",290068,08," 4H",0,0,2738895,727223
"SASSAFRAS 55-1-24 UNIT",290150,08," 3H",0,0,882332,245621
"SAVAGE 54-2-22 UNIT",283091,08," 1H",0,0,890709,318595
"SCOTT-STATE-AFTERBUZZ A",302010,08," 124H",0,0,364496,96980
"SCOTT-STATE-AFTERBUZZ A",64355,08," ",96980,364496,0,0
"SCOTT-STATE-AFTERBUZZ B",302009,08," 142H",0,0,421333,113356
"SCOTT-STATE-AFTERBUZZ B",64061,08," ",113356,421333,0,0
"SCOTT-STATE-AFTERBUZZ C",64213,08," ",136367,448412,0,0
"SCOTT-STATE-AFTERBUZZ D",302011,08," 123H",0,0,358763,88868
"SCOTT-STATE-AFTERBUZZ D",64214,08," ",88868,358763,0,0
"SCOTT-STATE-AFTERBUZZ E",302024,08," 143H",0,0,484788,134305
"SCOTT-STATE-AFTERBUZZ E",64062,08," ",134305,484788,0,0
"SCOTT-STATE-REVOLVER A",64096,08," ",177672,390309,0,0
"SCOTT-STATE-REVOLVER B",302023,08," 121H",0,0,280284,96423
"SCOTT-STATE-REVOLVER B",64066,08," ",96423,280284,0,0
"SCOTT-STATE-REVOLVER C",64227,08," ",107345,304922,0,0
"SCOTT-STATE-REVOLVER D",302022,08," 122H",0,0,249998,84359
"SCOTT-STATE-REVOLVER D",64119,08," ",84359,249998,0,0
"SCRAPFILE NORTH",52896,08," ",1098247,2135910,0,0
"SCRAPFILE SOUTH",288267,08," 1H",0,0,883959,443469
"SCRAPFILE SOUTH",61897,08," ",434499,1145525,0,0
"SEAGULL UNIT",289294,08," P101H",0,0,222649,81688
"SEAGULL UNIT",289295,08," P107H",0,0,347661,60603
"SEAGULL UNIT",289420,08," P103HR",0,0,263257,95662
"SEAGULL UNIT",47808,08," ",0,0,0,0
SEAHAWK,64459,08," ",638508,1282100,0,0
"SELDEN SWD",64943,08," ",0,0,0,0
"SENITA 4",64755,08," ",0,0,0,0
"SEQUOIA 55-1-14 UNIT",283393,08," 1H",0,0,2337391,433487
"SEQUOIA 55-1-14 UNIT",286259,08," 2H",0,0,1609777,333557
"SEQUOIA 55-1-14 UNIT",287191,08," 3H",0,0,1926197,445896
"SEVENGILLS 29 UNIT",289618,08," 3H",0,0,1571591,337252
"SEVENGILLS 29 UNIT",289626,08," 2H",0,0,1571480,337462
"SEVENGILLS 29 UNIT",289627,08," 6H",0,0,1602248,340324
"SEVENGILLS 29 UNIT",295100,08," 1H",0,0,609512,123243
"SEVENGILLS 29 UNIT",295101,08," 4H",0,0,1105859,322175
"SEVENGILLS 29 UNIT",295102,08," 5H",0,0,1111461,344840
"SEVENGILLS 29 UNIT",52856,08," ",10057,42301,0,0
"SEVENGILLS 54-1-29",272622,08," 1HR",0,0,0,0
"SEVENGILLS 54-1-29",274553,08," 4HR",0,0,0,0
"SEVENGILLS 54-1-31",267184,08," 9H",0,0,15,157
"SEVENGILLS 54-1-31",267185,08," 8H",0,0,0,0
"SEVENGILLS 54-1-31",267199,08," 2H",0,0,0,0
"SEVENGILLS 54-1-31",267625,08," 4H",0,0,0,0
"SEVENGILLS 54-1-31",267626,08," 1H",0,0,0,0
"SEVENGILLS 54-1-31",270702,08," 5H",0,0,0,0
"SEVENGILLS 54-1-31",270730,08," 6H",0,0,0,0
"SEVENGILLS 54-1-41",46949,08," ",130402,433287,0,0
"SEVENGILLS 55-1-25",260198,08," 1H",0,0,0,28
"SEVENGILLS 55-1-25",266024,08," 2H",0,0,0,0
"SEVENGILLS 55-1-25",275880,08," 3HS",0,0,0,0
"SEVENGILLS 55-1-35",270691,08," 2H",0,0,0,0
"SEVENGILLS 55-1-35",270700,08," 6H",0,0,0,0
"SEVENGILLS 55-1-35",271544,08," 9H",0,0,0,0
"SEVENGILLS 55-1-35",271631,08," 5H",0,0,0,0
"SEVENGILLS 55-1-35",271657,08," 8H",0,0,0,0
"SEVENGILLS 55-1-35",271673,08," 1H",0,0,0,0
"SEVENGILLS 55-1-35",271917,08," 4H",0,0,0,0
"SEVENGILLS 55-1-35 UNIT A",283933,08," 2H",0,0,945097,282589
"SEVENGILLS 55-1-35 UNIT A",287325,08," 1H",0,0,528238,128221
"SEVENGILLS 55-1-37",270758,08," 9H",0,0,0,0
"SEVENGILLS 55-1-37",270759,08," 6H",0,0,0,0
"SEVENGILLS 55-1-37",270760,08," 4H",0,0,0,0
"SEVENGILLS 55-1-37",270761,08," 1H",0,0,0,0
"SEVENGILLS 55-1-47",287738,08," 1H",0,0,467759,105151
"SEVENGILLS 55-2-1",267114,08," 1H",0,0,0,0
"SEVENGILLS 55-2-1",267183,08," 4H",0,0,0,0
"SEVENGILLS 55-2-1",267186,08," 2H",0,0,0,0
"SEVENGILLS 55-2-1",267187,08," 3H",0,0,0,0
"SEVENGILLS 55-2-11 LOV",53304,08," ",437803,1501690,0,0
"SEVENGILLS STATE 55-1-47-11 B",61535,08," ",625731,1915780,0,0
"SEVENGILLS STATE 55-1-47-11 C",61444,08," ",555113,1659965,0,0
"SEVENGILLS STATE 55-1-47-11 F",297982,08," 21H",0,0,2210133,500385
"SEVENGILLS STATE 55-1-47-2 D",61293,08," ",524145,1602367,0,0
"SEVENGILLS STATE 55-1-47-2 E",61445,08," ",330519,1303148,0,0
"SEVENGILLS STATE 55-1-47-2 G",297926,08," 22H",0,0,1973958,387612
SEVENGILLS-MCKNIGHT,295842,08," 552H",0,0,495955,128720
SEVENGILLS-MCKNIGHT,295845,08," 551H",0,0,485303,176887
SEVENGILLS-MCKNIGHT,295846,08," 553H",0,0,381489,109186
SEVENGILLS-MCKNIGHT,295847,08," 554H",0,0,281048,98349
SEVENGILLS-MCKNIGHT,295863,08," 555H",0,0,550854,136517
SEVENGILLS-MCKNIGHT,295864,08," 557H",0,0,449961,155846
SEVENGILLS-MCKNIGHT,295985,08," 556H",0,0,376602,133939
"SGT PEPPER SWD",59918,08," ",0,0,0,0
"SHAMMO C24-4",234717,08," 1",0,0,36932,10
"SHARP NOSE",098614,08," 1",0,0,658,0
"SHARP NOSE STATE",291092,08," 1450H",0,0,975693,191671
"SHARP NOSE STATE",52472,08," ",196004,290155,0,0
"SHOCK-N-AWE 19-0-5-41 A",58733,08," ",706886,1601678,0,0
"SHOCK-N-AWE 19-0-5-41 B",58756,08," ",530815,1064830,0,0
"SHOCK-N-AWE 19-0-5-41 C",58739,08," ",634949,1153851,0,0
"SHOCK-N-AWE 19-0-5-41 D",58758,08," ",402120,935055,0,0
"SHOCK-N-AWE 19-0-5-41 E",58732,08," ",503328,1125455,0,0
"SHOCK-N-AWE 19-0-5-41 F",58740,08," ",884720,1663293,0,0
"SHOCK-N-AWE UNIT 29-41",47089,08," ",272298,432613,0,0
"SHOCK-N-AWE UNIT 29-41",48399,08," ",239591,463588,0,0
"SHOCK-N-AWE UNIT 29-41",53635,08," ",0,0,0,0
"SHOCKWAVE B",60569,08," ",576980,942693,0,0
"SHOCKWAVE UNIT",53646,08," ",791314,1958049,0,0
"SHOCKWAVE UNIT A",59633,08," ",1707232,2784845,0,0
"SHOWMAN 29-23",46795,08," ",268550,433929,0,0
"SHOWMAN, EMMA ""23""",112412,08," 1",0,0,20256,0
"SID M. KYLE 26",272698,08," B002AH",0,0,0,207
"SID M. KYLE 26",280737,08," B003AH",0,0,1986,151
"SID M. KYLE 26",280739,08," E001AH",0,0,282850,37714
"SID M. KYLE 26",280863,08," E002AH",0,0,0,0
"SID M. KYLE 26",293003,08," E004WH",0,0,102852,28801
"SID M. KYLE 26",293004,08," 1ST",0,0,918568,233939
"SID M. KYLE 26",293005,08," A006",0,0,1308992,404680
"SID M. KYLE 26",293006,08," B011",0,0,1145902,307207
"SID M. KYLE 26",293007,08," B015",0,0,1387691,343304
