"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: REEVES"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"DELIGHTFUL DASHER 11",50684,08," ",0,0,0,0
"DELIGHTFUL DASHER 11-2",287940,08," 2HM",0,0,1251764,138329
"DENMAN STATE 26",282641,08," 1",0,0,32930,0
"DENTON UNIT 68-107E",53845,08," ",159857,681935,0,0
"DENTON UNIT 68-107W",52794,08," ",35521,730653,0,0
"DESERT MOON",296149,08," 1H",0,0,1760002,68040
"DESERT MOON",296205,08," 2H",0,0,1860233,47699
"DESERT MOON",59391,08," ",0,0,0,0
"DESPERADO STATE",48584,08," ",0,0,0,0
"DESPERADO STATE UNIT C19-21-18",301492,08," 701H",0,0,1173148,144291
"DESPERADO STATE UNIT C19-21-18",301493,08," 602H",0,0,1359293,368204
"DESPERADO STATE UNIT C19-21-18",301494,08," 702H",0,0,1159981,107882
"DESPERADO STATE UNIT C19-21-18",301495,08," 603H",0,0,802202,176172
"DESPERADO STATE UNIT C19-21-18",301496,08," 703H",0,0,939407,124512
"DESPERADO STATE UNIT C19-21-18",301497,08," 604H",0,0,1346907,241518
"DESPERADO STATE UNIT C19-21-18",301498,08," 704H",0,0,1533010,130279
"DESPERADO STATE UNIT C19-21-18",301500,08," 605H",0,0,698505,205102
"DESPERADO STATE UNIT C19-21-18",301824,08," 705H",0,0,1412293,168177
"DESPERADO STATE UNIT C19-21-18",48911,08," ",0,0,0,0
"DIAMOND BACK",46008,08," ",19,0,0,0
"DIAMOND BACK 17",287579,08," 1 H",0,0,632593,11263
"DIEZ UNIT 10",50703,08," ",1144668,2279253,0,0
"DIK DIK 18",43632,08," ",32558,125870,0,0
"DINGO STATE",286846,08," U 49H",0,0,1078177,65758
"DINGO STATE II",296317,08," 75H",0,0,1026346,65414
"DINGO STATE II",296411,08," 76H",0,0,850290,44282
DIVA,289370,08," 2H",0,0,2753693,527599
DIVA,289371,08," 3H",0,0,3551232,696488
DIVA,289374,08," 4H",0,0,2688244,583545
DIVA,289418,08," 1H",0,0,2451136,581872
DIVA,54760,08," ",120495,487123,0,0
DIXIELAND,35220,08," ",0,0,0,0
"DIXIELAND 10",101190,08," 1",0,0,0,0
"DIXIELAND 10",145943,08," 2010",0,0,783446,1
"DIXIELAND 10",263338,08," 1H",0,0,19,174
"DIXIELAND C20-13 WD",41422,08," ",0,0,0,0
"DIXIELAND NORTH UNIT",47677,08," ",0,0,0,0
"DIXIELAND STATE 55-6 EAST UNIT",285654,08," 1H",0,0,4616740,283677
"DIXIELAND STATE 55-6 EAST UNIT",289675,08," 8H",0,0,7051940,1077882
"DIXIELAND STATE 55-6 EAST UNIT",289676,08," 9H",0,0,0,0
"DIXIELAND STATE 55-6 EAST UNIT",289688,08," 6H",0,0,3558437,489016
"DIXIELAND STATE 55-6 EAST UNIT",289965,08," 7H",0,0,2185657,439276
"DIXIELAND STATE 55-6 WEST UNIT",285271,08," 1H",0,0,1140014,254088
"DIXIELAND STATE 55-6 WEST UNIT",290115,08," 2H",0,0,7219141,1111692
"DIXIELAND STATE 55-6 WEST UNIT",290158,08," 3H",0,0,0,0
"DIXIELAND STATE 55-6 WEST UNIT",290219,08," 5H",0,0,0,0
"DIXIELAND STATE 55-6 WEST UNIT",290221,08," 4H",0,0,3402378,637148
"DIXIELAND SWD",50403,08," ",0,0,0,0
"DOC BROWN UNIT",61530,08," ",1017426,2765921,0,0
"DOC DRE UNIT",61531,08," ",506326,1754025,0,0
"DOC GARDNER",48664,08," ",283638,872850,0,0
"DOC GARDNER A",50809,08," ",252102,638533,0,0
"DOC GARDNER C",295297,08," C 19H",0,0,974105,245332
"DOC GARDNER D",295770,08," C 06H",0,0,805008,167996
"DOC HOLIDAY STATE 34",41626,08," ",46,209,0,0
"DOC HOLLIDAY STATE 34-43 UNIT",53003,08," ",3136009,10048178,0,0
"DOC HUDSON",52726,08," ",704590,3156468,0,0
"DOC MARTENS UNIT",52039,08," ",587783,2904827,0,0
"DOC SEUSS A",61842,08," ",229232,810655,0,0
"DOC SEUSS B",61843,08," ",225390,904551,0,0
"DOC WATSON",53659,08," ",572145,2063542,0,0
"DOC WATSON A",61868,08," ",214119,734765,0,0
"DOGWOOD STATE",284942,08," 401CH",0,0,848587,25763
"DOGWOOD STATE",284955,08," 109AH",0,0,3715617,297
"DOGWOOD STATE",284961,08," 107AH",0,0,4209838,62
"DOGWOOD STATE",285008,08," 202AH",0,0,3211419,3
"DOGWOOD STATE",285013,08," 201AH",0,0,4030333,36
"DOGWOOD STATE",285040,08," 105AH",0,0,4848712,21
"DOGWOOD STATE",285170,08," 203AH",0,0,3592740,5
"DOGWOOD STATE",50668,08," ",0,0,0,0
"DON FLAMINGO 37",300542,08," 4010U",0,0,1014658,231786
"DON FLAMINGO 37",300627,08," 4508H",0,0,535795,69968
"DON FLAMINGO 37",300684,08," 4504H",0,0,601874,88612
"DON FLAMINGO 37",300717,08," 4014H",0,0,509701,118159
"DON FLAMINGO 37",301309,08," 4512H",0,0,305462,43161
"DON FLAMINGO 37",63808,08," ",0,0,0,0
"DONAHOO, H. L.",27736,08," ",0,0,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,764056,15823
"DONALDSON 4-54",286595,08," U 34H",0,0,1377501,63140
"DONATELLO UNIT 4-1",53881,08," ",792236,6516420,0,0
"DONNELL 54-4-22",47998,08," ",138220,688155,0,0
"DORADO 2",52557,08," ",0,0,0,0
"DOROTHY UNIT 38",285609,08," 1",0,0,1278964,162166
"DOROTHY UNIT 38",285610,08," 11H",0,0,1084904,172890
"DOROTHY UNIT 38",288551,08," 15H",0,0,2717515,400499
"DOROTHY UNIT 38",289930,08," 12H",0,0,2050572,245488
"DOROTHY UNIT 38",290005,08," 14H",0,0,3417502,326301
"DOROTHY-SANSOM 3875 ALLOC A",288716,08," 20H",0,0,3414324,393388
"DOROTHY-SANSOM 3875 ALLOC D",288360,08," 22H",0,0,2632519,221100
"DR PEPPER UNIT 46-39",282849,08," 2H",0,0,2294679,145510
"DR PEPPER UNIT 46-39",296259,08," H003UB",0,0,1434520,57358
"DRAGON STATE",290797,08," 454H",0,0,3464512,278497
"DRAGON STATE A",290809,08," 433H",0,0,2556745,304689
"DREAMLAND STATE C19-16-12 A",301683,08," 801H",0,0,215126,27306
"DREAMLAND STATE C19-16-12 B",301624,08," 601H",0,0,234954,40149
"DREAMLAND STATE C19-16-12 B",64683,08," ",0,0,0,0
"DREAMLAND STATE C19-16-12 C",301625,08," 701H",0,0,169737,28363
"DREAMLAND STATE C19-16-12 D",301623,08," 802H",0,0,242311,35219
"DREAMLAND STATE C19-16-12 UA",54281,08," ",319004,1922072,0,0
"DREAMLAND STATE C19-16-12 UC",54282,08," ",263195,1876844,0,0
"DREAMLAND STATE C19-16-12 UE",54741,08," ",281235,1787516,0,0
"DREAMLAND STATE C19-16-12 UF",54613,08," ",386114,2345036,0,0
"DREAMLAND STATE UNIT C19-16-12",53653,08," ",247741,1764345,0,0
"DROOP MOUNTAIN 55-4-35",282758,08," 1H",0,0,626805,123624
"DUBLIN STATE UNIT",283275,08," 6H",0,0,1729882,101277
"DUBLIN STATE UNIT",287289,08," 8WA",0,0,1014874,53647
"DUBLIN STATE UNIT",287290,08," 7RA",0,0,1176521,57054
"DUBLIN STATE UNIT",287636,08," 28WB",0,0,3587832,117408
"DUBLIN STATE UNIT",289892,08," 7WA",0,0,0,0
"DUBYA  STATE 12",41620,08," ",104231,230253,0,0
DUDLEY,26860,08," ",0,0,0,0
"DUIKER STATE 14-23 SB1",58822,08," ",21992,18536,0,0
"DUIKER STATE 14-23 TB1",58456,08," ",197703,367053,0,0
"DUIKER STATE B",62896,08," ",139613,182212,0,0
"DUIKER STATE C",62897,08," ",127110,459546,0,0
"DUIKER STATE D",62898,08," ",184642,461109,0,0
"DUIKER STATE E",62899,08," ",174384,411500,0,0
"DUIKER STATE UNIT 14E",45859,08," ",87995,444629,0,0
"DUIKER STATE UNIT 14W",46340,08," ",90550,528606,0,0
DUNIGAN,49669,08," ",0,0,0,0
"DUNIGAN E C-19-17",53376,08," ",262157,1298950,0,0
"DUNIGAN STATE UNIT E 53-6-17",50591,08," ",1401410,8916876,0,0
"DUNIGAN STATE UNIT W 53-6-17",50586,08," ",1071229,4712868,0,0
"DURHAM SMITH FUENTE",279607,08," 201HL",0,0,116096,10361
"DURHAM SMITH FUENTE",281895,08," 204HU",0,0,565588,130674
"DURHAM SMITH FUENTE",282283,08," 209HL",0,0,188225,22385
"DURHAM SMITH FUENTE",282284,08," 212HU",0,0,483330,96474
"DURHAM SMITH FUENTE",282285,08," 214HU",0,0,505501,102678
"DURHAM SMITH FUENTE",282450,08," 207HL",0,0,336759,46345
"DURLENE A",63761,08," ",101670,264488,0,0
"DURLENE B",63486,08," ",124296,259299,0,0
"DURLENE C",63485,08," ",110884,273362,0,0
"DURLENE G",63648,08," ",102157,226257,0,0
"DUTCH STATE 24",41271,08," ",40507,53206,0,0
"DWYER, SAM J. ET AL",074799,08," 1",0,0,170817,103
"DYLAN UNIT 176-175E",54226,08," ",95669,570337,0,0
"DYNAMITE DAN 37",45805,08," ",0,0,0,0
"DYNAMITE DAN 37",53501,08," ",35388,117893,0,0
"E STORM STATE 33",290430,08," 1H",0,0,1464652,139711
"E STORM STATE 33",49441,08," ",0,0,0,0
"EADY A 4 59-60",284041,08," 1H",0,0,1892119,108837
"EADY B 4 59-60",284042,08," 2H",0,0,1140891,98875
"EADY C 4 59-60",286226,08," U 16H",0,0,1510597,116428
"EADY D 4 59-60",286227,08," U 09H",0,0,1946020,185753
"EADY E 4 59-60",50637,08," ",0,0,0,0
"EAGLE STATE 28",41417,08," ",375951,1593776,0,0
"EAST BLUFF 57-T1-34",286649,08," W102H",0,0,1324780,271399
"EAST BLUFF 57-T1-39X34 H",300024,08," W108H",0,0,800087,175549
"EAST CAPOTE",286562,08," B101H",0,0,714271,89418
"EAST FORD UNIT",32818,08," ",89921,41324,0,0
"EAST PINTA 35",48370,08," ",0,0,0,0
"EAST S JOHNSON 28",291907,08," 1H",0,0,1313203,196345
"EAST S JOHNSON 28",53777,08," ",0,0,0,0
"EAST TORO 32 STATE UNIT",51523,08," ",437219,1295412,0,0
"EAST TORO TXL 41",51677,08," ",116797,425298,0,0
"EAST TUGBOAT 8-11",298910,08," 1HA",0,0,1483250,124770
"EAST TUGBOAT 8-11",298911,08," 2HA",0,0,1503593,115493
"EAST TUGBOAT 8-11",298918,08," 4HA",0,0,1169471,95874
"EAST TUGBOAT 8-11",299301,08," 3HA",0,0,1137717,70485
"EASTEX 6",287622,08," 1H",0,0,1504958,182999
"EASTLAND - STATE",24525,08," ",400,0,0,0
"EASY JET",46873,08," ",0,0,0,0
"EBAY UNIT A",54249,08," ",244135,404911,0,0
"EBAY UNIT B",54102,08," ",242819,268897,0,0
"ECLIPSE SWD",49516,08," ",0,0,0,0
"EDDIE GUNNER STATE 44",290329,08," 3H",0,0,2124599,289131
"EDDIE GUNNER STATE 44",294720,08," 1H",0,0,1183001,197703
"EDDIE GUNNER STATE 44",53689,08," ",0,0,0,0
"EDDIE GUNNER STATE 44",56246,08," ",4487,19226,0,0
EDDINS,31345,08," ",4575,2635,0,0
"EFG STATE 57-T2-42",293353,08," 2H",0,0,2575669,148532
"EFG STATE 57-T2-42",293368,08," 1H",0,0,2567583,161555
"EFG STATE 57-T2-42",301437,08," 5H",0,0,283306,12715
"EFG STATE 57-T2-42",301438,08," 6H",0,0,261595,11829
"EFG STATE 57-T2-42",56814,08," ",21752,211259,0,0
"EFG-GUS STATE 57-T2-42",301433,08," 3H",0,0,312700,14699
"EFG-GUS STATE 57-T2-42",301434,08," 4H",0,0,289529,15751
"EGAN TUCKER",62066,08," ",223345,500897,0,0
"EGGERS 4-31",271715,08," 3H",0,0,8625,2010
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,381487,83176
"EIKEN UNIT",229641,08," 1",0,0,2130,0
"EIKEN VDW",48928,08," ",0,0,0,0
"EILAND 8-33",47059,08," ",778199,1545737,0,0
"EL DIABLO SWD",46712,08," ",0,0,0,0
"EL DUDERINO UNIT 5-25",298177,08," 11H",0,0,506837,203265
"EL DUDERINO UNIT 5-25",298179,08," 12H",0,0,711428,298566
"EL DUDERINO UNIT 5-25",298190,08," 13H",0,0,1014284,231604
"EL DUDERINO UNIT 5-25",298191,08," 42H",0,0,842793,134991
"EL DUDERINO UNIT 5-25",298192,08," 43H",0,0,588772,303132
"EL DUDERINO UNIT 5-25",298225,08," 41H",0,0,945828,185942
"EL DUDERINO UNIT 5-25",58945,08," ",0,0,0,0
"EL JEFE",276693,08," 803H",0,0,527543,79143
"EL JEFE",276933,08," 802H",0,0,377019,40778
"EL JEFE",277198,08," 801H",0,0,460805,55073
"EL JEFE",289968,08," 7H",0,0,6527920,308243
"EL JEFE",290268,08," 5H",0,0,3395092,670540
"EL JEFE",290311,08," 6H",0,0,4094852,760024
"EL JEFE",290460,08," 4H",0,0,6951222,426047
"ELAND STATE ""14""",42726,08," ",139734,143137,0,0
"ELAND STATE ""14""",47194,08," ",0,0,0,0
"ELBERT STATE UNIT",285770,08," 102AH",0,0,1330762,11423
"ELBERT STATE UNIT",285917,08," 105AH",0,0,1113723,4881
"ELBERT STATE UNIT",286720,08," 101AH",0,0,1232159,13707
"ELBERT STATE UNIT",286769,08," 104CH",0,0,410729,4554
"ELBERT STATE UNIT",286843,08," 103BH",0,0,1131986,12326
"ELBERT STATE UNIT",287219,08," 106AH",0,0,1437706,11309
"ELDORADO STATE C19-20",54389,08," ",456793,1598567,0,0
"ELECTRIC STATE 57-33",283346,08," 1H",0,0,4438925,407269
"ELECTRIC STATE 57-33",288982,08," 3H",0,0,3725622,413511
"ELECTRIC STATE 57-33",288994,08," 2H",0,0,0,0
"ELECTRIC STATE 57-33",289025,08," 5H",0,0,4816860,638139
"ELECTRIC STATE 57-33",289026,08," 4H",0,0,0,0
"ELECTRIC STATE 57-33",289027,08," 6H",0,0,0,0
"ELEPHANT 3",45363,08," ",118121,139993,0,0
"ELIZABETH G",62069,08," ",188985,517011,0,0
"ELKHEAD 4144",285032,08," A  2H",0,0,2031365,271561
"ELKHEAD 4144",289806,08," A  7H",0,0,3506065,469320
"ELKHEAD 4144",289903,08," C  4H",0,0,1997612,311308
"ELKHEAD 4144",289904,08," B  6H",0,0,2049507,254576
"ELKHEAD 4144",289906,08," B  8H",0,0,2499107,320912
"ELKHEAD 4144",289907,08," A  5H",0,0,2630696,364453
"ELKHEAD 4144",289928,08," S  3H",0,0,1711582,350336
"ELKHEAD 4144",49174,08," ",176416,1035431,0,0
"ELKHORN 2-17",46105,08," ",6865,19062,0,0
"ELM STATE UNIT",297797,08," 102AH",0,0,282687,1247
"ELM STATE UNIT",300943,08," 101AH",0,0,467545,2530
"EMERALD CITY 56-2-37",283283,08," 1H",0,0,558777,201058
"EMIGRANT STATE 57-24",284877,08," 1H",0,0,1081672,184647
"EMILY BELL",45458,08," ",14868,26336,0,0
"EMILY BELL",64067,08," ",0,0,0,0
"EMILY BOSS",63273,08," ",445788,1148677,0,0
"EMILY BOSS C",63003,08," ",0,0,0,0
"EMILY BOSS D",63320,08," ",0,0,0,0
"EMILY SPILLER BELL ET AL -A-",33346,08," ",2767,2789,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ENERGY 2-54",48975,08," ",0,0,0,0
"ENTERPRISE C19-5",45512,08," ",40158,1435839,0,0
"ENTERPRISE STATE 56-2-32-29 A",301601,08," 11H",0,0,431411,76953
"ENTERPRISE STATE 56-2-32-29 B",301660,08," 12H",0,0,663304,125228
"ENTERPRISE STATE 56-2-32-29 C",301692,08," 21H",0,0,743227,84543
"ENTERPRISE STATE 56-2-32-29 D",301550,08," 13H",0,0,718852,147696
"ENTERPRISE STATE 56-2-32-29 E",301551,08," 14HR",0,0,559674,147388
"ENTERPRISE STATE 56-2-32-29 F",301643,08," 22H",0,0,580115,75590
"ENTERPRISE STATE 56-2-32-29 G",301776,08," 15H",0,0,429817,117447
"ENTERPRISE STATE 56-2-32-29 H",301777,08," 16H",0,0,410679,103101
"ENTERPRISE STATE 56-2-32-29 I",301602,08," 23HR",0,0,523853,75371
"ERIN KATE 37",44470,08," ",2814,3577,0,0
"ESCARPA 57-T1-39X34 B",299658,08," W102H",0,0,687973,123737
"ESCARPA 57-T1-39X34 C",299656,08," W103H",0,0,1191079,231674
"ESCARPA 57-T1-39X34 G",299670,08," W107H",0,0,790179,172976
"ESCARPA 57-T1-39X34 J",299657,08," W110H",0,0,676546,164928
"ESCARPA 57-T1-39X34 K",300138,08," W111H",0,0,769011,188233
"ESCARPA 57-T1-39X34 N",299659,08," W114H",0,0,759766,178683
"ESCARPA 57-T1-39X34 YA",299776,08," X101H",0,0,696982,157596
"ESCARPA 57-T1-39X34 YB",299664,08," X102H",0,0,560865,165240
"ESCARPA 57-T1-39X34 YC",299665,08," X103H",0,0,867093,199195
"ESCARPA ROJA 57-T1-34",279344,08," 1H",0,0,683902,139651
"ESSEX STATE 25",44679,08," ",5786,6927,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,0,0
"ESTATE OF JACK FROST",051241,08," 1",0,0,478641,1
"ESTATE OF JACK FROST",224171,08," 2",0,0,343670,1044
"ETTA LOUISE",29544,08," ",0,0,0,0
"EVAN WILLIAMS 23-13W UNIT",289568,08," 1H",0,0,2694129,301070
"EVANS I LTD",256886,08," 1",0,0,0,0
"EVANS, N T",46497,08," ",24165,204141,0,0
"EVANS, N. T.",039845,08," 3",0,0,690217,82
"EVANS, N. T.",059773,08," 4",0,0,32316,82
"EVANS, N. T.",066647,08," 5",0,0,4,0
"EVANS, N. T.",161113,08," 9",0,0,57,0
"EVANS, N. T.",170484,08," 2",0,0,0,0
"EVANS, N. T.",35911,08," ",0,96,0,0
"EVELYN BAUER UNIT",43630,08," ",30754,35788,0,0
"EVELYN BAUER UNIT",56914,08," ",52838,76256,0,0
"EVERGREEN 1",46998,08," ",46379,39692,0,0
"EVERGREEN 1",64491,08," ",117625,146495,0,0
"EVERGREEN UNIT 12",47367,08," ",118201,73834,0,0
"EVERGREEN UNIT 12",63801,08," ",149142,194474,0,0
"EVERYTHINGS BIGGER",288186,08," 2H",0,0,6582607,138346
"EVERYTHINGS BIGGER WC",277779,08," 1401H",0,0,154529,90
"EXPEDITION STATE UNIT 71-67",287142,08," 1H",0,0,1661694,181323
"EXPEDITION STATE UNIT 71-67",288295,08," 4H",0,0,2645435,286505
"EXPEDITION STATE UNIT 71-67",288641,08," 2H",0,0,1620488,103520
"EXPEDITION STATE UNIT 71-67",293866,08," 3H",0,0,2162806,188944
"EXPRESS STATE 55-13-6",48687,08," ",691359,4640028,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,1183379,53807
"EXXON STATE",31203,08," ",5865,0,0,0
EXXON-OLSON,29079,08," ",0,0,0,0
"F SCOTT",035476,08," 2",0,0,871731,10
"F SCOTT",23269,08," ",3381,28782,0,0
"F SCOTT",57339,08," ",0,0,0,0
"F SCOTT 13",039872,08," 1",0,0,53570,0
"F SCOTT 14",188761,08," 1HL",0,0,0,0
"F SCOTT 14",188762,08," 1HU",0,0,398206,5
"FANNIN SWD",59437,08," ",0,0,0,0
"FASKEN STATE 58-7-18",285447,08," 1H",0,0,0,0
"FAT CHANCE STATE F",64304,08," ",170111,525495,0,0
"FAT CHANCE STATE G",64367,08," ",223835,645634,0,0
FAUDREE,49590,08," ",1142,999,0,0
"FAWN LEIBOWITZ 6-11 UNIT",56699,08," ",511159,2035529,0,0
"FELLERS STATE UNIT",45199,08," ",564772,1824890,0,0
"FENWAY 141",41055,08," ",673,20,0,0
"FENWAY UNIT 141-140W",53928,08," ",619745,1924002,0,0
FERNANDES,35565,08," ",2451,0,0,0
"FIDELITY TRUST",36137,08," ",5425,24425,0,0
"FIDELITY TRUST ""21""",188767,08," 1",0,0,629501,166
"FIDELITY TRUST ""21""",192397,08," 1H",0,0,0,0
"FIDELITY TRUST CO., ET AL",021016,08," 1 U",0,0,28747,0
"FIDELITY TRUST CO., ET AL",16760,08," ",0,272,0,0
"FIDELITY TRUST CO., ET AL",17794,08," ",8140,37978,0,0
"FIGHTEN KITTIES STATE 18",297721,08," 3H",0,0,1500267,149188
"FIGHTEN KITTIES STATE 18",60156,08," ",0,0,0,0
"FILMORE 25",43635,08," ",431,0,0,0
"FISHING & PLEASURE SWD",45785,08," ",0,0,0,0
"FIVER STATE 18",283260,08," 2H",0,0,1221677,131017
"FIVER STATE 18",286084,08," 1H",0,0,936328,137565
"FIVER STATE 18-27A-54-4",288270,08," 411H",0,0,2304901,567717
"FIVER STATE 18-27B-54-4",288300,08," 421H",0,0,877820,202831
"FIVER STATE 18-27C-54-4",290550,08," 412H",0,0,1774847,296020
"FIVER STATE 18-27D-54-4",290555,08," 432H",0,0,2124706,383001
"FIVER STATE 18-27E-54-4",290556,08," 401H",0,0,2021603,414085
"FIVER STATE 18-27F-54-4",290719,08," 413H",0,0,1996138,375699
"FIVER STATE 18-27G-54-4",290585,08," 433H",0,0,2634165,411134
"FIVER STATE 18-27H-54-4",290586,08," 402H",0,0,1947214,396657
"FIVER STATE 18-27I-54-4",291602,08," 414H",0,0,1522265,381397
"FIVER STATE 18-27J-54-4",291533,08," 434H",0,0,2313769,342333
"FIVER STATE 18-27K-54-4",291668,08," 403H",0,0,2077445,360686
"FLATHEAD 2-15",282997,08," 4H",0,0,244626,66368
"FLATHEAD 2-15",283198,08," 2H",0,0,620476,156561
"FLATHEAD 2-15",44814,08," ",36129,172151,0,0
"FLEMING 13",285593,08," 10H",0,0,1618899,39228
"FLEX STATE 21602 16",287926,08," 6H",0,0,1833923,266199
"FLEX STATE 21602 16",288017,08," 5H",0,0,1107213,206695
"FLEX STATE 21602 16",289198,08," 2H",0,0,2314467,426540
"FLEX STATE 21602 16",289199,08," 1H",0,0,2603502,501153
"FLOGGING MOLLY 44",53400,08," ",605124,898479,0,0
"FLOUNDER 136-135 UNIT W",54629,08," ",535061,1638280,0,0
"FLOWE BACK",61611,08," ",194827,603519,0,0
FLOYD,40375,08," ",63,78,0,0
"FLOYD 43",51958,08," ",29625,40404,0,0
"FLYBAR STATE",300349,08," 1WB",0,0,603132,70701
"FLYBAR STATE",300841,08," 1WC",0,0,1265201,109859
"FLYBAR STATE",300936,08," 2WC",0,0,1751383,145642
"FLYING DOG",284571,08," 1401BH",0,0,597764,90828
"FM 1450 SOUTH SWD",51042,08," ",0,0,0,0
"FOLK 4-34",270389,08," 1H",0,0,63992,11737
"FOLK ROLWING A 4-34 33",288675,08," 1H",0,0,1808774,69136
"FOLK ROLWING A 4-34 33",47854,08," ",0,0,0,0
"FOLK STAR A",297941,08," C 04H",0,0,3123696,273849
"FOLK STAR B",298086,08," U 10H",0,0,1728564,131326
"FOLK STAR C",297961,08," C 26H",0,0,3088585,282953
"FOLK STAR D",297946,08," T 43H",0,0,1204629,20076
"FONSO SWD",51992,08," ",0,0,0,0
"FORBES STATE 10",40803,08," ",1396,0,0,0
FORBUSH-ANTHONY,190300,08," 1",0,0,531,0
"FORD WEST 31 SWD",53252,08," ",0,0,0,0
"FORD WEST SWD 25",44167,08," ",0,0,0,0
"FORD-GERALDINE (DEL SO.) UNIT",26908,08," ",0,0,0,0
FORD-GERALDINE/DEL.SD./UNIT,21021,08," ",52,0,0,0
"FORREST STATE 216",49680,08," ",73726,105796,0,0
"FORT PILLOW 54-4-13",282762,08," 1H",0,0,884682,196625
"FORTUNE 57-3",42005,08," ",0,0,0,0
"FORTUNE UNIT",096072,08," 1",0,0,6,0
"FORTUNE UNIT",104869,08," 2R",0,0,825,0
"FORTUNE, PEARL",20198,08," ",5135,0,0,0
"FOUNDERS JOHNSON STATE",49964,08," ",140029,1635729,0,0
"FOUNDERS O'BRIEN STATE",290548,08," 3H",0,0,1046394,67320
"FOUNDERS O'BRIEN STATE",49930,08," ",0,0,0,0
"FOUR ROSES 23S UNIT",288271,08," 1H",0,0,763056,122246
"FOWLER STATE UNIT 1720",285590,08," 1H",0,0,1158276,145701
"FOWLER STATE UNIT 1720",285591,08," 2H",0,0,1438632,120860
"FOX 37",301152,08," 1",0,0,1017084,176915
"FOX 37",48772,08," ",0,0,0,0
"FOX 37 A1",293676,08," 5H",0,0,1722509,221024
"FOX 37 A2",293677,08," 2LA",0,0,2276997,330768
"FOX 37 A3",293678,08," 10UA",0,0,2263464,314289
"FOX 37 A4",293679,08," 3LA",0,0,1763721,283114
"FOX STATE UNIT",285425,08," 101BH",0,0,221808,1416
"FOX STATE UNIT",286700,08," 104AH",0,0,3160491,2147
"FOX STATE UNIT",286755,08," 201AH",0,0,2080093,8603
"FOX STATE UNIT",286794,08," 102AH",0,0,2844948,886
"FOX STATE UNIT",287054,08," 109AH",0,0,2233706,3985
"FOX STATE UNIT",287056,08," 105AH",0,0,3405059,368
"FOX STATE UNIT",287057,08," 106AH",0,0,2891526,182
"FOX STATE UNIT",287063,08," 107AH",0,0,2453869,3887
"FOX STATE UNIT",287088,08," 108AH",0,0,2475456,2469
"FRANKLIN 27",43995,08," ",3845,9807,0,0
"FRASER 57-T1-39",277812,08," 1H",0,0,575996,113720
"FRASER TXL",39278,08," ",0,0,0,0
"FRASER, TXL",06880,08," ",0,0,0,0
"FRASER, TXL -C-",06865,08," ",0,0,0,0
"FREDERICKSBURG STATE 3-8 UNIT",283411,08," 1H",0,0,1271347,185030
"FREMONT 56-2-21",283282,08," 1H",0,0,1047255,167503
"FRIO 221",48940,08," ",2,0,0,0
"FRIO STATE UNIT 221-222W",49468,08," ",2613,15714,0,0
"FROST, J.",082617,08," 15",0,0,335868,0
"FROST, J.",150191,08," 3H",0,0,267081,1
"FROST, J.",150835,08," 7",0,0,0,0
"FROST, J.",150836,08," 14",0,0,0,0
"FROST, J.",23271,08," ",0,81,0,0
"FROST, J.",56251,08," ",0,0,0,0
"FULL NELSON",45914,08," ",58413,67815,0,0
FURY,285153,08," 101AH",0,0,0,0
FURY,286785,08," 102AH",0,0,4341284,2349
GALLAGHER,173347,08," 1",0,0,0,0
GALLAGHER,173442,08," 2",0,0,0,0
"GALLANT FOX 9",288206,08," 1H",0,0,1483627,93069
"GALLANT FOX 9",50729,08," ",0,0,0,0
"GAMBLER STATE",46134,08," ",35243,160718,0,0
"GARDNER '144'",44691,08," ",15354,37729,0,0
"GARRISON BROTHERS STATE UNIT",289574,08," 1H",0,0,2970740,323346
"GARRISON BROTHERS STATE UNIT",289594,08," 2H",0,0,1331624,133827
GARTON,17053,08," ",2909,0,0,0
"GASBUGGY UNIT 160-159E",58300,08," ",267252,591943,0,0
"GAUCHO STATE 14-15",44246,08," ",190074,320510,0,0
"GAVSTER STATE 32A",283114,08," 1H",0,0,940176,123778
"GAVSTER STATE 32A",285273,08," 2H",0,0,1565430,151826
"GAZELLE 23",42313,08," ",98694,93130,0,0
"GELTEMEYER  245-13",42397,08," ",6668,5813,0,0
"GELTEMEYER 21",46809,08," ",0,0,0,0
"GELTEMEYER 297",48335,08," ",41920,79375,0,0
"GELTEMEYER 4-21",288191,08," 1H",0,0,168049,19059
"GELTEMEYER 61",266022,08," 1",0,0,8229,731
"GEORGE 1",284281,08," 1H",0,0,2086055,94377
"GEORGE 1",285795,08," 3H",0,0,2591576,110838
"GEORGE 1",285796,08," 2H",0,0,3434076,134934
"GEORGE 1",285797,08," 4H",0,0,2303368,120599
"GEORGE 1",286968,08," 451H",0,0,809054,62126
"GEORGE T STAGG 5-2 UNIT",289187,08," 1H",0,0,1705618,51006
"GETTYSBURG 55-4-21",282302,08," 1H",0,0,754209,164100
